"","GVKEY","Year","EarningsBeforeInterestTaxes","Employees","TotalMarketValue","Company","Salary","TotalCompensation","State","NAICS","Gender","Age"
"246","003835",2013,5878.7,67.044,30592.0375,"DEERE & CO",1435.644,19148.739,"IL",333111,"MALE",59
"247","003835",2014,5038.4,59.623,29554.4122,"DEERE & CO",1495.204,20273.296,"IL",333111,"MALE",60
"248","003835",2015,2921.1,57.18,24701.586,"DEERE & CO",1500,18701.33,"IL",333111,"MALE",61
"249","003835",2016,2404.7,56.767,27794.0144,"DEERE & CO",1500,18642.871,"IL",333111,"MALE",62
"250","003835",2017,2861.3,60.476,42766.2321,"DEERE & CO",1500,16052.192,"IL",333111,"MALE",63
"251","003835",2018,4565.3,74.413,43131.5452,"DEERE & CO",1500,18525.667,"IL",333111,"MALE",64
"252","003835",2019,5492,73.489,54530.1996,"DEERE & CO",1591.667,21697.885,"IL",333111,"MALE",65
"253","003835",2020,5621,69.634,70858.027,"DEERE & CO",1199.245,15588.384,"IL",333111,"MALE",51
"254","003835",2021,8339,75.55,105453.7302,"DEERE & CO",1429.174,19912.826,"IL",333111,"MALE",52
"255","003835",2022,9918,82.239,118259.933,"DEERE & CO",1495.834,20300.151,"IL",333111,"MALE",53
"256","003980",2010,6726,149,62691.4,"DISNEY (WALT) CO",2000,29617.964,"CA",516120,"MALE",59
"257","003980",2011,7781,156,54529.28,"DISNEY (WALT) CO",2000,33434.398,"CA",516120,"MALE",60
"258","003980",2012,8863,166,93058.4,"DISNEY (WALT) CO",2500,40227.848,"CA",516120,"MALE",61
"259","003980",2013,9450,175,114340.77,"DISNEY (WALT) CO",2500,34321.055,"CA",516120,"MALE",62
"260","003980",2014,11540,180,151974.21,"DISNEY (WALT) CO",2500,46497.018,"CA",516120,"MALE",63
"261","003980",2015,13224,185,169754.2,"DISNEY (WALT) CO",2548.077,44913.614,"CA",516120,"MALE",64
"262","003980",2016,14487,195,148297.42,"DISNEY (WALT) CO",2500,43882.396,"CA",516120,"MALE",65
"263","003980",2017,13873,199,149530.69,"DISNEY (WALT) CO",2500,36283.68,"CA",516120,"MALE",66
"264","003980",2018,14837,201,174006.72,"DISNEY (WALT) CO",2875,65645.214,"CA",516120,"MALE",67
"265","003980",2019,12009,223,234836.64,"DISNEY (WALT) CO",3000,47517.762,"CA",516120,"MALE",68
"266","003980",2020,3794,203,224584.8,"DISNEY (WALT) CO",1814.608,14163.936,"CA",516120,"MALE",60
"267","003980",2021,3659,190,307551.06,"DISNEY (WALT) CO",2500,32464.293,"CA",516120,"MALE",61
"268","003980",2022,7793,220,172057.92,"DISNEY (WALT) CO",2500,24183.003,"CA",516120,"MALE",62
"269","004029",2010,3765,15.8,24820.32,"DOMINION ENERGY INC",1224,16924.385,"VA",22111,"MALE",56
"270","004029",2011,3261,15.8,30255.6,"DOMINION ENERGY INC",1220,13993.328,"VA",22111,"MALE",57
"271","004029",2012,3191,15.5,29836.8,"DOMINION ENERGY INC",1300.5,12199.746,"VA",22111,"MALE",58
"272","004029",2013,3318,14.5,37584.89,"DOMINION ENERGY INC",1348.695,10914.261,"VA",22111,"MALE",59
"273","004029",2014,3247,14.4,44986.5,"DOMINION ENERGY INC",1411.744,20612.945,"VA",22111,"MALE",60
"274","004029",2015,3720,14.7,40313.44,"DOMINION ENERGY INC",1458.614,9660.429,"VA",22111,"MALE",61
"275","004029",2016,3708,16.2,48098.52,"DOMINION ENERGY INC",1502.372,13285.854,"VA",22111,"MALE",62
"276","004029",2017,4124,16.2,52283.7,"DOMINION ENERGY INC",1547.444,15495.762,"VA",22111,"MALE",63
"277","004029",2018,4227,21.3,48664.26,"DOMINION ENERGY INC",1554.992,14956.442,"VA",22111,"MALE",64
"278","004029",2019,5593,19.1,69403.16,"DOMINION ENERGY INC",1554.992,17257.035,"VA",22111,"MALE",65
"279","004029",2020,4027,17.3,60611.2,"DOMINION ENERGY INC",1466.244,16040.625,"VA",22111,"MALE",66
"280","004029",2021,3307,17.1,63633.6,"DOMINION ENERGY INC",1225,8161.083,"VA",22111,"MALE",53
"281","004060",2010,3257,49.505,39848.7884,"DUPONT DE NEMOURS INC",1691.667,21376.727,"DE",325199,"MALE",55
"282","004060",2011,4157,51.705,34068.0031,"DUPONT DE NEMOURS INC",1741.667,19274.624,"DE",325199,"MALE",56
"283","004060",2012,3969,54.353,38901.7407,"DUPONT DE NEMOURS INC",1808.333,22989.668,"DE",325199,"MALE",57
"284","004060",2013,4448,52.731,53513.2332,"DUPONT DE NEMOURS INC",1865.5,20452.877,"DE",325199,"MALE",58
"285","004060",2014,5637,53.216,52797.8623,"DUPONT DE NEMOURS INC",1921.433,26698.372,"DE",325199,"MALE",59
"286","004060",2015,6132,49.495,57500.1742,"DUPONT DE NEMOURS INC",1930.8,22153.611,"DE",325199,"MALE",60
"287","004060",2016,6022,56,69301.0303,"DUPONT DE NEMOURS INC",1930.8,22963.059,"DE",325199,"MALE",61
"288","004060",2017,7352,98,165752.585,"DUPONT DE NEMOURS INC",1930.8,65689.14,"DE",325199,"MALE",62
"289","004060",2018,10600,98,121344.9434,"DUPONT DE NEMOURS INC",1930.8,18675.301,"DE",325199,"MALE",62
"290","004060",2019,2788,35,47415.873,"DUPONT DE NEMOURS INC",1116.667,11660.634,"DE",325199,"MALE",49
"291","004060",2020,1661,34,52209.2464,"DUPONT DE NEMOURS INC",1000,12869.436,"DE",325199,"MALE",64
"292","004060",2021,2664,28,41342.6385,"DUPONT DE NEMOURS INC",1000,15106.986,"DE",325199,"MALE",65
"293","004087",2010,3718,60,45755.4228,"DU PONT (E I) DE NEMOURS",1300,14796.974,"IN",3252,"FEMALE",54
"294","004087",2011,4910,70,42397.9109,"DU PONT (E I) DE NEMOURS",1332.5,15926.631,"IN",3252,"FEMALE",55
"295","004087",2012,4517,70,41965.6602,"DU PONT (E I) DE NEMOURS",1389.833,15662.717,"IN",3252,"FEMALE",56
"296","004087",2013,4266,64,60226.2804,"DU PONT (E I) DE NEMOURS",1435,14152.638,"IN",3252,"FEMALE",57
"297","004087",2014,4690,63,66914.1473,"DU PONT (E I) DE NEMOURS",1477.833,14330.612,"IN",3252,"FEMALE",58
"298","004087",2015,2905,52,58031.7102,"DU PONT (E I) DE NEMOURS",1181.25,12272.154,"IN",3252,"FEMALE",59
"299","004087",2016,3982,46,63344.4202,"DU PONT (E I) DE NEMOURS",1500,11006.644,"IN",3252,"MALE",60
"300","004093",2010,3346,18.44,23669.49,"DUKE ENERGY CORP",0,8815.181,"NC",2211,"MALE",63
"301","004093",2011,3146,18.249,29392,"DUKE ENERGY CORP",0,8780.258,"NC",2211,"MALE",64
"302","004093",2012,4339,27.885,44915.2,"DUKE ENERGY CORP",0,8730.509,"NC",2211,"MALE",65
"303","004093",2013,6137,27.948,48721.06,"DUKE ENERGY CORP",929.167,6473.01,"NC",2211,"FEMALE",53
"304","004093",2014,5657,28.344,59062.78,"DUKE ENERGY CORP",1200,8305.351,"NC",2211,"FEMALE",54
"305","004093",2015,5746,29.188,49116.32,"DUKE ENERGY CORP",1225.758,10825.831,"NC",2211,"FEMALE",55
"306","004093",2016,5722,28.798,54334,"DUKE ENERGY CORP",1291.667,13793.594,"NC",2211,"FEMALE",56
"307","004093",2017,6129,29.06,58877,"DUKE ENERGY CORP",1341.667,21415.936,"NC",2211,"FEMALE",57
"308","004093",2018,5121,30.083,62740.1,"DUKE ENERGY CORP",1350,13982.96,"NC",2211,"FEMALE",58
"309","004093",2019,5745,28.793,66856.93,"DUKE ENERGY CORP",1383.75,15029.436,"NC",2211,"FEMALE",59
"310","004093",2020,5714,27.535,70409.64,"DUKE ENERGY CORP",1390.5,14544.398,"NC",2211,"FEMALE",60
"311","004093",2021,5758,27.605,80668.1,"DUKE ENERGY CORP",1390.5,16451.236,"NC",2211,"FEMALE",61
"312","004503",2010,40122,83.6,364064.48,"EXXON MOBIL CORP",2207,28952.558,"TX",324110,"MALE",58
"313","004503",2011,54104,82.1,401253.84,"EXXON MOBIL CORP",2387,34920.506,"TX",324110,"MALE",59
"314","004503",2012,49881,76.9,389648.1,"EXXON MOBIL CORP",2567,40266.501,"TX",324110,"MALE",60
"315","004503",2013,40301,75,438702,"EXXON MOBIL CORP",2717,28138.329,"TX",324110,"MALE",61
"316","004503",2014,34082,75.3,388382.45,"EXXON MOBIL CORP",2867,33096.312,"TX",324110,"MALE",62
"317","004503",2015,12883,73.5,323960.2,"EXXON MOBIL CORP",3047,27297.458,"TX",324110,"MALE",63
"318","004503",2016,936,71.1,374398.48,"EXXON MOBIL CORP",3167,27393.567,"TX",324110,"MALE",64
"319","004503",2017,12074,69.6,354549.96,"EXXON MOBIL CORP",1200,17466.133,"TX",324110,"MALE",52
"320","004503",2018,22124,71,288921.03,"EXXON MOBIL CORP",1400,18777.787,"TX",324110,"MALE",53
"321","004503",2019,12766,74.9,295448.52,"EXXON MOBIL CORP",1500,23494.929,"TX",324110,"MALE",54
"322","004503",2020,-28387,72,174484.26,"EXXON MOBIL CORP",1615,15639.061,"TX",324110,"MALE",55
"323","004503",2021,24077,63,259384.41,"EXXON MOBIL CORP",1615,23572.488,"TX",324110,"MALE",56
"324","004517",2010,3243,14.69,21880.6154,"NEXTERA ENERGY INC",1293.5,13560.217,"FL",22111,"MALE",54
"325","004517",2011,3429,14.5,25326.08,"NEXTERA ENERGY INC",1345.24,14823.375,"FL",22111,"MALE",55
"326","004517",2012,3276,14.8,29336.56,"NEXTERA ENERGY INC",954.05,12072.802,"FL",22111,"MALE",49
"327","004517",2013,3541,13.4,37244.7,"NEXTERA ENERGY INC",1175,10405.603,"FL",22111,"MALE",50
"328","004517",2014,4395,13.4,47086.47,"NEXTERA ENERGY INC",1215,12183.296,"FL",22111,"MALE",51
"329","004517",2015,4658,13.8,47893.29,"NEXTERA ENERGY INC",1250,15271.939,"FL",22111,"MALE",52
"330","004517",2016,4297,14.7,55907.28,"NEXTERA ENERGY INC",1300,16758.771,"FL",22111,"MALE",53
"331","004517",2017,6650,14,73565.49,"NEXTERA ENERGY INC",1350,18811.693,"FL",22111,"MALE",54
"332","004517",2018,4315,14.3,83085.96,"NEXTERA ENERGY INC",1400,21358.742,"FL",22111,"MALE",55
"333","004517",2019,5622,14.8,118416.24,"NEXTERA ENERGY INC",1450,21877.597,"FL",22111,"MALE",56
"334","004517",2020,5299,14,151214,"NEXTERA ENERGY INC",1500,23720.707,"FL",22111,"MALE",57
"335","004517",2021,2941,15,183265.68,"NEXTERA ENERGY INC",1560,25335.936,"FL",22111,"MALE",58
"336","004598",2010,2577,270.3,29686.4083,"FEDEX CORP",1233.03,7260.75,"TN",492110,"MALE",67
"337","004598",2011,3254,278.6,28172.2513,"FEDEX CORP",1263.098,13680.968,"TN",492110,"MALE",68
"338","004598",2012,3211,293,30594.4048,"FEDEX CORP",1266.96,12593.248,"TN",492110,"MALE",69
"339","004598",2013,3446,293.9,41426.2501,"FEDEX CORP",1266.96,14151.977,"TN",492110,"MALE",70
"340","004598",2014,2340,312,49001.6861,"FEDEX CORP",1266.96,13807.175,"TN",492110,"MALE",71
"341","004598",2015,3534,390.1,43987.1059,"FEDEX CORP",1279.632,16757.033,"TN",492110,"MALE",72
"342","004598",2016,5425,400,51784.9375,"FEDEX CORP",1311.688,15605.597,"TN",492110,"MALE",73
"343","004598",2017,5945,429,66265.6709,"FEDEX CORP",1342.212,16665.398,"TN",492110,"MALE",74
"344","004598",2018,5220,460,40209.5336,"FEDEX CORP",1373.561,15961.974,"TN",492110,"MALE",75
"345","004598",2019,3122,506,34150.8403,"FEDEX CORP",1175.473,11125.799,"TN",492110,"MALE",76
"346","004598",2020,6438,577,84039.4739,"FEDEX CORP",966.125,14325.537,"TN",492110,"MALE",77
"347","004598",2021,6865,560,58281.6541,"FEDEX CORP",1412.516,10596.15,"TN",492110,"MALE",78
"348","004723",2010,7595,60.584,51809.37,"US BANCORP",975.037,18771.205,"MN",522110,"MALE",52
"349","004723",2011,9827,62.529,51660.6851,"US BANCORP",975.037,13619.458,"MN",522110,"MALE",53
"350","004723",2012,11439,64.486,59709.6581,"US BANCORP",1100.042,18213.839,"MN",522110,"MALE",54
"351","004723",2013,11058,65.565,73719.8596,"US BANCORP",1100,10793.663,"MN",522110,"MALE",55
"352","004723",2014,11658,66.75,80274.7217,"US BANCORP",1200,19373.076,"MN",522110,"MALE",56
"353","004723",2015,11510,65.433,74467.3,"US BANCORP",1300,11585.01,"MN",522110,"MALE",57
"354","004723",2016,11992,71.191,87170.3694,"US BANCORP",1400,15345.994,"MN",522110,"MALE",58
"355","004723",2017,12043,72.402,88709.5127,"US BANCORP",941.538,12014.756,"MN",522110,"MALE",56
"356","004723",2018,12219,73.333,73500.9095,"US BANCORP",1100,13437.128,"MN",522110,"MALE",57
"357","004723",2019,12143,69.651,90960.05,"US BANCORP",1200,18785.026,"MN",522110,"MALE",58
"358","004723",2020,9863,68.108,70216.1617,"US BANCORP",1200,16752.753,"MN",522110,"MALE",59
"359","004723",2021,13621,68.796,83328.3073,"US BANCORP",1200,19166.276,"MN",522110,"MALE",60
"360","004839",2010,12810,164,63511.7177,"FORD MOTOR CO",1400,26520.515,"MI",33611,"MALE",64
"361","004839",2011,11374,164,40896.0377,"FORD MOTOR CO",2000,29497.572,"MI",33611,"MALE",65
"362","004839",2012,9406,171,50793.1116,"FORD MOTOR CO",2000,20955.806,"MI",33611,"MALE",66
"363","004839",2013,8299,181,60853.1735,"FORD MOTOR CO",2000,23204.534,"MI",33611,"MALE",67
"364","004839",2014,6139,187,61317.101,"FORD MOTOR CO",2000,15583.194,"MI",33611,"MALE",57
"365","004839",2015,10101,199,55930.4382,"FORD MOTOR CO",1750,18576.946,"MI",33611,"MALE",54
"366","004839",2016,6924,201,48208.2226,"FORD MOTOR CO",1787.5,22102.498,"MI",33611,"MALE",55
"367","004839",2017,8044,202,49627.1665,"FORD MOTOR CO",1650,15626.099,"MI",33611,"MALE",60
"368","004839",2018,7907,199,30435.9228,"FORD MOTOR CO",1800,17752.835,"MI",33611,"MALE",63
"369","004839",2019,5767,190,36873.849,"FORD MOTOR CO",1800,17355.506,"MI",33611,"MALE",64
"370","004839",2020,-782,186,34972.7291,"FORD MOTOR CO",1800,16728.505,"MI",33611,"MALE",65
"371","004839",2021,7313,183,83168.231,"FORD MOTOR CO",1700,22813.174,"MI",33611,"MALE",59
"372","005046",2010,3945,90,26400.8099,"GENERAL DYNAMICS CORP",1400,13751.115,"VA",336411,"MALE",63
"373","005046",2011,3937,95.1,23671.0476,"GENERAL DYNAMICS CORP",1400,16058.08,"VA",336411,"MALE",64
"374","005046",2012,3518,92.2,24498.998,"GENERAL DYNAMICS CORP",1587.5,18010.762,"VA",336411,"MALE",65
"375","005046",2013,3723,96,33767.6567,"GENERAL DYNAMICS CORP",1500,19033.073,"VA",336411,"FEMALE",55
"376","005046",2014,3918,99.5,45712.4097,"GENERAL DYNAMICS CORP",1560,19388.084,"VA",336411,"FEMALE",56
"377","005046",2015,4155,99.9,42991.8943,"GENERAL DYNAMICS CORP",1583.75,20424.104,"VA",336411,"FEMALE",57
"378","005046",2016,4309,98.8,52215.6645,"GENERAL DYNAMICS CORP",1585,21358.077,"VA",336411,"FEMALE",58
"379","005046",2017,4177,98.6,60403.4912,"GENERAL DYNAMICS CORP",1585,21501.429,"VA",336411,"FEMALE",59
"380","005046",2018,4457,105.6,45386.2126,"GENERAL DYNAMICS CORP",1585,20720.254,"VA",336411,"FEMALE",60
"381","005046",2019,4648,102.9,51072.7235,"GENERAL DYNAMICS CORP",1585,18313.204,"VA",336411,"FEMALE",61
"382","005046",2020,4133,100.7,42633.656,"GENERAL DYNAMICS CORP",1585,19328.499,"VA",336411,"FEMALE",62
"383","005046",2021,4163,103.1,57875.6499,"GENERAL DYNAMICS CORP",1671.25,23553.861,"VA",336411,"FEMALE",63
"384","005047",2010,29040,287,194155.227,"GENERAL ELECTRIC CO",3300,21428.765,"MA",999977,"MALE",53
"385","005047",2011,28890,301,189362.7345,"GENERAL ELECTRIC CO",3300,21581.228,"MA",999977,"MALE",54
"386","005047",2012,27351,305,218414.0688,"GENERAL ELECTRIC CO",3300,25806.352,"MA",999977,"MALE",55
"387","005047",2013,21246,307,282006.4944,"GENERAL ELECTRIC CO",3466.667,19776.716,"MA",999977,"MALE",56
"388","005047",2014,24278,305,254149.9926,"GENERAL ELECTRIC CO",3750,37250.774,"MA",999977,"MALE",57
"389","005047",2015,10239,333,292164.8212,"GENERAL ELECTRIC CO",3800,32973.947,"MA",999977,"MALE",58
"390","005047",2016,13628,295,276266.6024,"GENERAL ELECTRIC CO",3800,21324.524,"MA",999977,"MALE",59
"391","005047",2017,10653,313,151475.964,"GENERAL ELECTRIC CO",2864.394,8111.267,"MA",999977,"MALE",60
"392","005047",2018,11115,283,65875.8584,"GENERAL ELECTRIC CO",1500,16643.29,"MA",999977,"MALE",57
"393","005047",2019,8799,205,97520.9234,"GENERAL ELECTRIC CO",2500,24553.788,"MA",999977,"MALE",56
"394","005047",2020,3358,184,94667.3244,"GENERAL ELECTRIC CO",653.409,73192.032,"MA",999977,"MALE",57
"395","005047",2021,4570,179,103825.0807,"GENERAL ELECTRIC CO",2500,22663.449,"MA",999977,"MALE",58
"396","005073",2010,5955,202,55295.0498,"GENERAL MOTORS CO",1133.333,5003.08,"MI",336110,"MALE",68
"397","005073",2011,7111,207,31717.0163,"GENERAL MOTORS CO",1700,7702.743,"MI",336110,"MALE",62
"398","005073",2012,546,213,39392.5624,"GENERAL MOTORS CO",1700,11102.808,"MI",336110,"MALE",63
"399","005073",2013,6700,219,61305,"GENERAL MOTORS CO",1700,9068.476,"MI",336110,"MALE",64
"400","005073",2014,6278,216,55856,"GENERAL MOTORS CO",1567.803,16162.828,"MI",336110,"FEMALE",52
"401","005073",2015,9807,215,51015,"GENERAL MOTORS CO",1750,28588.663,"MI",336110,"FEMALE",53
"402","005073",2016,11953,225,52260,"GENERAL MOTORS CO",2000,22582.059,"MI",336110,"FEMALE",54
"403","005073",2017,13156,180,57386,"GENERAL MOTORS CO",2100,21958.048,"MI",336110,"FEMALE",55
"404","005073",2018,10575,173,46830,"GENERAL MOTORS CO",2100,21870.45,"MI",336110,"FEMALE",56
"405","005073",2019,9570,164,51240,"GENERAL MOTORS CO",2100,21630.867,"MI",336110,"FEMALE",57
"406","005073",2020,10309,155,58296,"GENERAL MOTORS CO",1381.25,15195.8475,"MI",336110,"FEMALE",58
"407","005073",2020,10309,155,58296,"GENERAL MOTORS CO",1381.25,15195.8475,"MI",336110,"MALE",58
"408","005073",2021,12582,157,87945,"GENERAL MOTORS CO",2100,29136.78,"MI",336110,"FEMALE",59
"409","005568",2010,1659.49,34.8,16459.0719,"KRAFT HEINZ CO",1245.211,18475.033,"PA",31142,"MALE",62
"410","005568",2011,1675.485,32.2,17071.2481,"KRAFT HEINZ CO",1299.618,16156.819,"PA",31142,"MALE",63
"411","005568",2013,NA,NA,NA,"KRAFT HEINZ CO",561.538,9043.026,"PA",31142,"MALE",43
"412","005568",2014,2225.259,24.5,NA,"KRAFT HEINZ CO",1000,2813.734,"PA",31142,"MALE",44
"413","005568",2015,4282,42,88329.112,"KRAFT HEINZ CO",1000,5368.038,"PA",31142,"MALE",45
"414","005568",2016,7241,41,106222.6843,"KRAFT HEINZ CO",1000,5272.591,"PA",31142,"MALE",46
"415","005568",2017,7279,39,94789.44,"KRAFT HEINZ CO",1000,4194.179,"PA",31142,"MALE",47
"416","005568",2018,6034,38,52508.8,"KRAFT HEINZ CO",1000,27692.849,"PA",31142,"MALE",48
"417","005568",2019,5090,37,39230.73,"KRAFT HEINZ CO",500,43297.48,"PA",31142,"MALE",53
"418","005568",2020,5564,38,42389.18,"KRAFT HEINZ CO",1000,6140.131,"PA",31142,"MALE",54
"419","005568",2021,5246,36,43941.6,"KRAFT HEINZ CO",1000,8605.599,"PA",31142,"MALE",55
"420","005680",2010,5839,321,59677.71,"HOME DEPOT INC",1056.538,10452.671,"GA",444110,"MALE",61
"421","005680",2011,6661,331,68227.43,"HOME DEPOT INC",1066,10794.953,"GA",444110,"MALE",62
"422","005680",2012,7863,340,99309.28,"HOME DEPOT INC",1086.5,11093.914,"GA",444110,"MALE",63
"423","005680",2013,9166,365,106053,"HOME DEPOT INC",1066,11047.781,"GA",444110,"MALE",64
"424","005680",2014,10502,371,136476.94,"HOME DEPOT INC",987,9858.833,"GA",444110,"MALE",65
"425","005680",2015,11902,385,157451.52,"HOME DEPOT INC",1300,11562.44,"GA",444110,"MALE",57
"426","005680",2016,13464,406,165508.74,"HOME DEPOT INC",1300,11471.601,"GA",444110,"MALE",58
"427","005680",2017,14851,413,232642.2,"HOME DEPOT INC",1300,11641.012,"GA",444110,"MALE",59
"428","005680",2018,15777,413,202800.65,"HOME DEPOT INC",1325,11366.662,"GA",444110,"MALE",60
"429","005680",2019,15843,415.7,245663.7,"HOME DEPOT INC",1300,10889.833,"GA",444110,"MALE",61
"430","005680",2020,20626,504.8,291673.14,"HOME DEPOT INC",1300,13995.092,"GA",444110,"MALE",62
"431","005680",2021,23302,490.6,379824.3,"HOME DEPOT INC",1300,13059.751,"GA",444110,"MALE",63
"432","005878",2010,2357.684,61,26579.583,"ILLINOIS TOOL WORKS",1132.492,11190.111,"IL",33399,"MALE",59
"433","005878",2011,2731.008,65,22589.3297,"ILLINOIS TOOL WORKS",1166.99,12499.367,"IL",33399,"MALE",60
"434","005878",2012,2849,60,27671.7121,"ILLINOIS TOOL WORKS",1202,18678.429,"IL",33399,"MALE",61
"435","005878",2013,2516,51,36174.2429,"ILLINOIS TOOL WORKS",1000,9206.453,"IL",33399,"MALE",51
"436","005878",2014,2891,49,36264.0392,"ILLINOIS TOOL WORKS",1083.525,11999.278,"IL",33399,"MALE",52
"437","005878",2015,2869,48,33711.0525,"ILLINOIS TOOL WORKS",1155.379,14237.101,"IL",33399,"MALE",53
"438","005878",2016,3064,50,42481.374,"ILLINOIS TOOL WORKS",1205.313,14839.529,"IL",33399,"MALE",54
"439","005878",2017,3399,50,56979.275,"ILLINOIS TOOL WORKS",1253.684,17109.87,"IL",33399,"MALE",55
"440","005878",2018,3584,48,41566.989,"ILLINOIS TOOL WORKS",1306.747,17708.516,"IL",33399,"MALE",56
"441","005878",2019,3402,45,57445.674,"ILLINOIS TOOL WORKS",1315,15440.345,"IL",33399,"MALE",57
"442","005878",2020,2882,43,64568.796,"ILLINOIS TOOL WORKS",1344.924,14007.356,"IL",33399,"MALE",58
"443","005878",2021,3477,45,77223.72,"ILLINOIS TOOL WORKS",1350,20787.622,"IL",33399,"MALE",59
"444","006008",2010,15999,82.5,115896.33,"INTEL CORP",1000,15652.5,"CA",334413,"MALE",60
"445","006008",2011,17932,100.1,121250,"INTEL CORP",1100,17491.9,"CA",334413,"MALE",61
"446","006008",2012,14638,105,101945.28,"INTEL CORP",1200,18981.3,"CA",334413,"MALE",62
"447","006008",2013,12531,107.6,128918.485,"INTEL CORP",887.5,9553.6,"CA",334413,"MALE",53
"448","006008",2014,15642,106.7,172304.92,"INTEL CORP",1000,11197.4,"CA",334413,"MALE",54
"449","006008",2015,14356,107.3,162776.25,"INTEL CORP",1100,14633.5,"CA",334413,"MALE",55
"450","006008",2016,15247,106,171557.1,"INTEL CORP",1250,19079,"CA",334413,"MALE",56
"451","006008",2017,18488,102.7,216351.92,"INTEL CORP",1380,21544.7,"CA",334413,"MALE",57
"452","006008",2018,23244,107.4,211935.88,"INTEL CORP",898,16706.7,"CA",334413,"MALE",58
"453","006008",2019,22428,110.8,256756.5,"INTEL CORP",1227.3,66935.1,"CA",334413,"MALE",59
"454","006008",2020,23876,110.6,202368.84,"INTEL CORP",1250,22389.5,"CA",334413,"MALE",60
"455","006008",2021,22082,121.1,209605,"INTEL CORP",1098.5,178590.4,"CA",334413,"MALE",60
"456","006066",2010,18746,426.751,180220.2527,"INTL BUSINESS MACHINES CORP",1800,31718.608,"NY",519130,"MALE",59
"457","006066",2011,20949,433.362,213886.09,"INTL BUSINESS MACHINES CORP",1800,31798.918,"NY",519130,"MALE",60
"458","006066",2012,21173,434.246,214031.8404,"INTL BUSINESS MACHINES CORP",1500,16184.727,"NY",519130,"FEMALE",53
"459","006066",2013,19389,431.212,197772.1199,"INTL BUSINESS MACHINES CORP",1500,13965.677,"NY",519130,"FEMALE",54
"460","006066",2014,18341,379.592,158919.6706,"INTL BUSINESS MACHINES CORP",1500,19345.125,"NY",519130,"FEMALE",55
"461","006066",2015,15568,377.757,132903.625,"INTL BUSINESS MACHINES CORP",1550,19821.95,"NY",519130,"FEMALE",56
"462","006066",2016,12008,380.3,157004.4633,"INTL BUSINESS MACHINES CORP",1600,32695.699,"NY",519130,"FEMALE",57
"463","006066",2017,10913,366.6,141480.7022,"INTL BUSINESS MACHINES CORP",1600,18595.35,"NY",519130,"FEMALE",58
"464","006066",2018,12961,350.6,101448.0879,"INTL BUSINESS MACHINES CORP",1600,17552.218,"NY",519130,"FEMALE",59
"465","006066",2019,10849,352.6,118908.2244,"INTL BUSINESS MACHINES CORP",1600,20160.865,"NY",519130,"FEMALE",60
"466","006066",2020,8689,345.9,112367.1596,"INTL BUSINESS MACHINES CORP",1352.591,17009.682,"NY",519130,"MALE",57
"467","006066",2021,6694,282.1,120035.9025,"INTL BUSINESS MACHINES CORP",1500,17550.959,"NY",519130,"MALE",58
"468","006266",2010,16527,114,169351.2995,"JOHNSON & JOHNSON",1851.154,28720.491,"NJ",325412,"MALE",61
"469","006266",2011,16254,117.9,178663.7255,"JOHNSON & JOHNSON",1907.215,26797.939,"NJ",325412,"MALE",62
"470","006266",2012,17142,127.6,194772.0789,"JOHNSON & JOHNSON",1087.188,10977.109,"NJ",325412,"MALE",52
"471","006266",2013,18957,128.1,258341.3185,"JOHNSON & JOHNSON",1453.846,16910.96,"NJ",325412,"MALE",53
"472","006266",2014,21357,126.5,291041.6291,"JOHNSON & JOHNSON",1500,24989.306,"NJ",325412,"MALE",54
"473","006266",2015,18370,127.1,283010.2406,"JOHNSON & JOHNSON",1613.462,23795.866,"NJ",325412,"MALE",55
"474","006266",2016,21210,126.4,311817.1323,"JOHNSON & JOHNSON",1600,26871.72,"NJ",325412,"MALE",56
"475","006266",2017,19847,134,374802.393,"JOHNSON & JOHNSON",1600,29802.564,"NJ",325412,"MALE",57
"476","006266",2018,21389,135.1,343572.9122,"JOHNSON & JOHNSON",1642.308,20097.572,"NJ",325412,"MALE",58
"477","006266",2019,21121,132.2,384003.7961,"JOHNSON & JOHNSON",1650,25365.777,"NJ",325412,"MALE",59
"478","006266",2020,20147,136.4,414304.7386,"JOHNSON & JOHNSON",1650,29575.974,"NJ",325412,"MALE",60
"479","006266",2021,24815,144.3,449737.0426,"JOHNSON & JOHNSON",1650,26741.959,"NJ",325412,"MALE",61
"480","006730",2010,6772.2,38.35,38624.2416,"LILLY (ELI) & CO",1500,16504.545,"IN",325412,"MALE",56
"481","006730",2011,6317.9,38.08,46039.794,"LILLY (ELI) & CO",1500,16370.094,"IN",325412,"MALE",57
"482","006730",2012,5015.3,38.35,53938.4728,"LILLY (ELI) & CO",1500,14620.633,"IN",325412,"MALE",58
"483","006730",2013,5548.1,37.925,54406.545,"LILLY (ELI) & CO",1500,11217,"IN",325412,"MALE",59
"484","006730",2014,3447.7,39.135,73172.6567,"LILLY (ELI) & CO",1500,14481.142,"IN",325412,"MALE",60
"485","006730",2015,3745.1,41.275,88916.7974,"LILLY (ELI) & CO",1500,16562.5,"IN",325412,"MALE",61
"486","006730",2016,3871.3,41.975,77291.8563,"LILLY (ELI) & CO",1500,18367.133,"IN",325412,"MALE",62
"487","006730",2017,4973.9,40.655,88683.6757,"LILLY (ELI) & CO",1400,15845.991,"IN",325412,"MALE",49
